state,window_date,window_days,winning_size,frequency,population_variance
TRIPURA,2022-05-30,10,M,7,22818.0
TRIPURA,2022-05-31,10,M,6,22809.888888888934
TRIPURA,2022-06-01,10,M,6,22809.888888888934
TRIPURA,2022-06-02,10,M,5,10135.759999999951
TRIPURA,2022-06-03,10,M,6,23406.916666666686
TRIPURA,2022-06-04,10,M,7,114134.77551020414
TRIPURA,2022-06-05,10,M,7,114134.77551020414
TRIPURA,2022-06-06,10,S,5,24541.440000000002
TRIPURA,2022-06-07,10,S,5,24541.440000000002
TRIPURA,2022-06-08,10,S,4,723.0
TRIPURA,2022-06-09,10,S,4,723.0
TRIPURA,2022-06-10,10,S,4,723.0
TRIPURA,2022-06-11,10,S,3,910.2222222222481
TRIPURA,2022-06-12,10,M,3,247483.55555555562
TRIPURA,2022-06-13,10,3XL,2,56.25
TRIPURA,2022-06-14,10,3XL,2,56.25
TRIPURA,2022-06-15,10,L,3,31196.222222222248
TRIPURA,2022-06-16,10,L,3,31196.222222222248
TRIPURA,2022-06-17,10,L,3,31196.222222222248
TRIPURA,2022-06-18,10,XL,3,110266.88888888888
TRIPURA,2022-06-19,10,M,2,5256.25
TRIPURA,2022-06-20,10,L,3,26554.888888888876
TRIPURA,2022-06-21,10,L,3,26554.888888888876
TRIPURA,2022-06-22,10,L,3,26554.888888888876
TRIPURA,2022-06-23,10,L,2,272.25
TRIPURA,2022-06-24,10,L,2,272.25
TRIPURA,2022-06-25,10,S,3,15929.55555555562
TRIPURA,2022-06-26,10,S,2,5329.0
TRIPURA,2022-06-27,10,S,2,5329.0
TRIPURA,2022-06-28,10,L,2,1024.0
TRIPURA,2022-06-29,10,L,2,1024.0
TRIPURA,2022-06-30,10,S,2,37056.25
TRIPURA,2022-07-01,10,S,2,37056.25
TRIPURA,2022-07-02,10,S,2,37056.25
TRIPURA,2022-07-03,10,S,2,37056.25
TRIPURA,2022-07-04,10,S,2,37056.25
TRIPURA,2022-07-05,10,3XL,1,0.0
TRIPURA,2022-07-06,10,3XL,1,0.0
TRIPURA,2022-07-07,10,3XL,1,0.0
TRIPURA,2022-07-08,10,M,1,0.0
TRIPURA,2022-07-09,10,S,1,0.0
UTTAR PRADESH,2022-04-01,10,XXL,4,15514.75
UTTAR PRADESH,2022-04-02,10,S,21,55519.26984126988
UTTAR PRADESH,2022-04-03,10,M,43,59898.06165494869
UTTAR PRADESH,2022-04-04,10,M,65,63527.67715976335
UTTAR PRADESH,2022-04-05,10,M,84,57998.177295918285
UTTAR PRADESH,2022-04-06,10,M,105,63217.11963718821
UTTAR PRADESH,2022-04-07,10,L,128,75415.359375
UTTAR PRADESH,2022-04-08,10,L,149,72174.37953245349
UTTAR PRADESH,2022-04-09,10,L,179,70300.8335570051
UTTAR PRADESH,2022-04-10,10,L,197,76226.78069519956
UTTAR PRADESH,2022-04-11,10,L,224,72841.56343670283
UTTAR PRADESH,2022-04-12,10,L,236,71809.08273484628
UTTAR PRADESH,2022-04-13,10,L,234,75522.61275476665
UTTAR PRADESH,2022-04-14,10,L,239,78322.77817265096
UTTAR PRADESH,2022-04-15,10,L,248,79996.24725221132
UTTAR PRADESH,2022-04-16,10,L,244,76814.00246909441
UTTAR PRADESH,2022-04-17,10,M,245,77766.28244897968
UTTAR PRADESH,2022-04-18,10,M,233,76362.78568402439
UTTAR PRADESH,2022-04-19,10,M,237,69178.98705691751
UTTAR PRADESH,2022-04-20,10,M,239,74177.20474081347
UTTAR PRADESH,2022-04-21,10,M,240,70579.50388888892
UTTAR PRADESH,2022-04-22,10,M,240,71777.72942708334
UTTAR PRADESH,2022-04-23,10,M,247,73425.99786916684
UTTAR PRADESH,2022-04-24,10,M,252,67845.58106575964
UTTAR PRADESH,2022-04-25,10,M,243,73413.8026046165
UTTAR PRADESH,2022-04-26,10,M,236,78592.36297041085
UTTAR PRADESH,2022-04-27,10,M,224,77806.71107700892
UTTAR PRADESH,2022-04-28,10,M,240,76871.01692708331
UTTAR PRADESH,2022-04-29,10,M,228,89090.87088334875
UTTAR PRADESH,2022-04-30,10,M,233,89651.947355818
UTTAR PRADESH,2022-05-01,10,XL,229,101329.42209340021
UTTAR PRADESH,2022-05-02,10,M,231,98452.12799610198
UTTAR PRADESH,2022-05-03,10,M,244,118618.13249126589
UTTAR PRADESH,2022-05-04,10,M,230,124529.4598298677
UTTAR PRADESH,2022-05-05,10,M,229,126897.5105356496
UTTAR PRADESH,2022-05-06,10,M,217,125285.5812185437
UTTAR PRADESH,2022-05-07,10,M,218,131217.7159330023
UTTAR PRADESH,2022-05-08,10,M,211,133694.6433368522
UTTAR PRADESH,2022-05-09,10,M,220,132264.65080578515
UTTAR PRADESH,2022-05-10,10,M,220,123191.60322314047
UTTAR PRADESH,2022-05-11,10,M,223,117787.83591063565
UTTAR PRADESH,2022-05-12,10,M,211,114927.0860942027
UTTAR PRADESH,2022-05-13,10,M,201,90542.22860820277
UTTAR PRADESH,2022-05-14,10,M,205,90251.62127305183
UTTAR PRADESH,2022-05-15,10,M,191,77889.8218798826
UTTAR PRADESH,2022-05-16,10,M,193,79827.79500120814
UTTAR PRADESH,2022-05-17,10,M,187,72811.67376819468
UTTAR PRADESH,2022-05-18,10,M,183,77583.94105527189
UTTAR PRADESH,2022-05-19,10,M,173,64242.54689431662
UTTAR PRADESH,2022-05-20,10,M,169,70385.21039179299
UTTAR PRADESH,2022-05-21,10,M,166,73798.318660183
UTTAR PRADESH,2022-05-22,10,M,167,75675.86604037433
UTTAR PRADESH,2022-05-23,10,M,161,80845.80610315956
UTTAR PRADESH,2022-05-24,10,XL,157,106954.55718284706
UTTAR PRADESH,2022-05-25,10,XL,155,101245.54031217471
UTTAR PRADESH,2022-05-26,10,XL,157,96996.5226986896
UTTAR PRADESH,2022-05-27,10,M,167,99841.68797733868
UTTAR PRADESH,2022-05-28,10,M,170,95349.40418685123
UTTAR PRADESH,2022-05-29,10,M,166,92168.80407170852
UTTAR PRADESH,2022-05-30,10,M,165,92759.85219467396
UTTAR PRADESH,2022-05-31,10,M,159,93006.45140619436
UTTAR PRADESH,2022-06-01,10,M,163,94559.83303850342
UTTAR PRADESH,2022-06-02,10,M,171,87188.80831708899
UTTAR PRADESH,2022-06-03,10,M,172,83517.45791644126
UTTAR PRADESH,2022-06-04,10,M,175,88409.69959183672
UTTAR PRADESH,2022-06-05,10,M,181,83461.90116296808
UTTAR PRADESH,2022-06-06,10,M,170,77323.02089965408
UTTAR PRADESH,2022-06-07,10,M,173,72936.27779077145
UTTAR PRADESH,2022-06-08,10,M,183,74935.63761235034
UTTAR PRADESH,2022-06-09,10,M,183,78380.68715100473
UTTAR PRADESH,2022-06-10,10,M,196,78079.37963348604
UTTAR PRADESH,2022-06-11,10,M,195,77801.19957922417
UTTAR PRADESH,2022-06-12,10,M,190,80203.65817174519
UTTAR PRADESH,2022-06-13,10,M,187,79076.86997054535
UTTAR PRADESH,2022-06-14,10,M,182,73751.67180896038
UTTAR PRADESH,2022-06-15,10,M,177,73255.16333109891
UTTAR PRADESH,2022-06-16,10,M,178,71905.44918570889
UTTAR PRADESH,2022-06-17,10,M,171,74177.00222290616
UTTAR PRADESH,2022-06-18,10,M,167,76357.59102154971
UTTAR PRADESH,2022-06-19,10,M,165,70591.9833241505
UTTAR PRADESH,2022-06-20,10,M,163,74213.06507584022
UTTAR PRADESH,2022-06-21,10,M,157,79533.82530731475
UTTAR PRADESH,2022-06-22,10,M,154,78671.23515769944
UTTAR PRADESH,2022-06-23,10,M,159,81365.59424073424
UTTAR PRADESH,2022-06-24,10,M,156,81324.85880999349
UTTAR PRADESH,2022-06-25,10,M,154,78539.14015854284
UTTAR PRADESH,2022-06-26,10,M,146,84738.0170763745
UTTAR PRADESH,2022-06-27,10,M,148,94824.81300219125
UTTAR PRADESH,2022-06-28,10,M,136,95382.69896193768
UTTAR PRADESH,2022-06-29,10,M,132,98232.6232208449
UTTAR PRADESH,2022-06-30,10,M,112,93763.77774234698
UTTAR PRADESH,2022-07-01,10,M,100,87284.33309999999
UTTAR PRADESH,2022-07-02,10,L,85,96595.48733564018
UTTAR PRADESH,2022-07-03,10,L,69,102614.08317580342
UTTAR PRADESH,2022-07-04,10,M,56,90093.00382653065
UTTAR PRADESH,2022-07-05,10,L,43,77232.4824229313
UTTAR PRADESH,2022-07-06,10,M,34,123813.32525951549
UTTAR PRADESH,2022-07-07,10,L,23,43622.93383742904
UTTAR PRADESH,2022-07-08,10,XL,13,88968.89940828399
UTTAR PRADESH,2022-07-09,10,XXL,3,51506.0
UTTARAKHAND,2022-04-01,10,S,1,0.0
UTTARAKHAND,2022-04-02,10,L,5,198122.6399999999
UTTARAKHAND,2022-04-03,10,L,8,142628.25
UTTARAKHAND,2022-04-04,10,L,9,126814.46913580247
UTTARAKHAND,2022-04-05,10,L,12,177901.30555555562
UTTARAKHAND,2022-04-06,10,L,16,149942.12109375
UTTARAKHAND,2022-04-07,10,L,18,140888.25000000012
UTTARAKHAND,2022-04-08,10,XL,20,89355.84749999992
UTTARAKHAND,2022-04-09,10,L,22,126765.58057851251
UTTARAKHAND,2022-04-10,10,L,23,121611.27032136102
UTTARAKHAND,2022-04-11,10,L,28,131103.5242346938
UTTARAKHAND,2022-04-12,10,XXL,28,69903.20918367349
UTTARAKHAND,2022-04-13,10,S,30,94131.63222222216
UTTARAKHAND,2022-04-14,10,M,35,79102.19102040824
UTTARAKHAND,2022-04-15,10,L,34,70372.69290657435
UTTARAKHAND,2022-04-16,10,L,40,69904.93437499995
UTTARAKHAND,2022-04-17,10,L,44,65679.06353305781
UTTARAKHAND,2022-04-18,10,L,50,64964.63359999994
UTTARAKHAND,2022-04-19,10,L,51,63465.680123029684
UTTARAKHAND,2022-04-20,10,L,51,64805.90772779699
UTTARAKHAND,2022-04-21,10,L,49,44923.38775510213
UTTARAKHAND,2022-04-22,10,L,48,45371.513888888934
UTTARAKHAND,2022-04-23,10,L,47,69927.97464916256
UTTARAKHAND,2022-04-24,10,L,46,68278.37854442338
UTTARAKHAND,2022-04-25,10,L,45,69883.86172839499
UTTARAKHAND,2022-04-26,10,L,40,69980.39437499997
UTTARAKHAND,2022-04-27,10,M,35,72200.878367347
UTTARAKHAND,2022-04-28,10,M,38,68528.5463988919
UTTARAKHAND,2022-04-29,10,M,36,78036.8233024691
UTTARAKHAND,2022-04-30,10,M,33,99392.06244260794
UTTARAKHAND,2022-05-01,10,L,37,119433.43462381302
UTTARAKHAND,2022-05-02,10,L,38,119556.91481994459
UTTARAKHAND,2022-05-03,10,L,37,93475.60262965673
UTTARAKHAND,2022-05-04,10,L,40,90888.32437499997
UTTARAKHAND,2022-05-05,10,L,43,91627.3163872363
UTTARAKHAND,2022-05-06,10,L,39,95243.641025641
UTTARAKHAND,2022-05-07,10,L,39,96081.32675871137
UTTARAKHAND,2022-05-08,10,L,39,88482.29322813946
UTTARAKHAND,2022-05-09,10,L,36,80001.65663580247
UTTARAKHAND,2022-05-10,10,L,37,76221.21110299492
UTTARAKHAND,2022-05-11,10,S,31,100518.06035379798
UTTARAKHAND,2022-05-12,10,S,34,132218.3953287198
UTTARAKHAND,2022-05-13,10,M,29,125505.48156956013
UTTARAKHAND,2022-05-14,10,S,30,158167.44999999995
UTTARAKHAND,2022-05-15,10,S,27,125096.06858710566
UTTARAKHAND,2022-05-16,10,S,28,104219.6670918368
UTTARAKHAND,2022-05-17,10,S,28,106165.28954081633
UTTARAKHAND,2022-05-18,10,M,24,127466.7430555555
UTTARAKHAND,2022-05-19,10,L,29,76238.23543400719
UTTARAKHAND,2022-05-20,10,L,29,80168.50891795475
UTTARAKHAND,2022-05-21,10,L,29,79872.62544589769
UTTARAKHAND,2022-05-22,10,L,26,81604.37869822484
UTTARAKHAND,2022-05-23,10,L,31,75734.1914672216
UTTARAKHAND,2022-05-24,10,L,31,68665.1238293444
UTTARAKHAND,2022-05-25,10,L,31,83142.88657648285
UTTARAKHAND,2022-05-26,10,L,30,74957.4622222223
UTTARAKHAND,2022-05-27,10,L,28,79100.66709183669
UTTARAKHAND,2022-05-28,10,L,26,81315.52071005909
UTTARAKHAND,2022-05-29,10,L,22,68640.67148760322
UTTARAKHAND,2022-05-30,10,L,21,63394.058956916095
UTTARAKHAND,2022-05-31,10,XL,23,107272.42722117197
UTTARAKHAND,2022-06-01,10,XL,26,101180.22485207103
UTTARAKHAND,2022-06-02,10,XL,24,126283.95659722213
UTTARAKHAND,2022-06-03,10,XL,25,144091.36
UTTARAKHAND,2022-06-04,10,XL,25,144091.36
UTTARAKHAND,2022-06-05,10,XL,24,149904.0815972223
UTTARAKHAND,2022-06-06,10,XL,25,144008.8896
UTTARAKHAND,2022-06-07,10,L,26,134090.0014792899
UTTARAKHAND,2022-06-08,10,L,32,111980.8115234375
UTTARAKHAND,2022-06-09,10,L,35,104594.3640816327
UTTARAKHAND,2022-06-10,10,L,39,98553.41617357003
UTTARAKHAND,2022-06-11,10,L,36,77816.30478395056
UTTARAKHAND,2022-06-12,10,L,36,73733.98996913579
UTTARAKHAND,2022-06-13,10,L,38,66006.2887811634
UTTARAKHAND,2022-06-14,10,L,36,62122.82330246916
UTTARAKHAND,2022-06-15,10,L,36,73449.8302469136
UTTARAKHAND,2022-06-16,10,L,33,73431.08723599627
UTTARAKHAND,2022-06-17,10,L,29,52515.45303210459
UTTARAKHAND,2022-06-18,10,XL,26,88337.0
UTTARAKHAND,2022-06-19,10,XL,23,89575.36862003774
UTTARAKHAND,2022-06-20,10,XL,20,97814.32749999996
UTTARAKHAND,2022-06-21,10,XL,21,105002.79365079355
UTTARAKHAND,2022-06-22,10,XL,23,103729.30056710768
UTTARAKHAND,2022-06-23,10,XL,24,112281.33159722225
UTTARAKHAND,2022-06-24,10,XL,26,105608.90532544366
UTTARAKHAND,2022-06-25,10,XL,26,96070.82248520711
UTTARAKHAND,2022-06-26,10,M,24,34769.90972222213
UTTARAKHAND,2022-06-27,10,M,23,33993.35727788287
UTTARAKHAND,2022-06-28,10,M,22,46389.08264462801
UTTARAKHAND,2022-06-29,10,M,18,53454.42283950606
UTTARAKHAND,2022-06-30,10,M,18,63441.11111111124
UTTARAKHAND,2022-07-01,10,M,16,66805.40234375
UTTARAKHAND,2022-07-02,10,M,13,51489.5976331362
UTTARAKHAND,2022-07-03,10,M,12,55765.85416666663
UTTARAKHAND,2022-07-04,10,M,7,72120.12244897964
UTTARAKHAND,2022-07-05,10,L,6,43062.138888888934
UTTARAKHAND,2022-07-06,10,S,5,73978.95999999996
UTTARAKHAND,2022-07-07,10,S,3,123086.0
UTTARAKHAND,2022-07-08,10,XXL,2,172640.25
UTTARAKHAND,2022-07-09,10,M,1,0.0
WEST BENGAL,2022-04-01,10,XXL,4,1586.0
WEST BENGAL,2022-04-02,10,XXL,16,5772.65234375
WEST BENGAL,2022-04-03,10,L,27,37737.58299039776
WEST BENGAL,2022-04-04,10,XL,41,81057.17192147532
WEST BENGAL,2022-04-05,10,L,54,38995.74074074067
WEST BENGAL,2022-04-06,10,L,70,61120.7624489796
WEST BENGAL,2022-04-07,10,L,83,63905.34504282195
WEST BENGAL,2022-04-08,10,L,95,61310.055844875285
WEST BENGAL,2022-04-09,10,L,110,60166.33561983466
WEST BENGAL,2022-04-10,10,L,120,57759.479930555564
WEST BENGAL,2022-04-11,10,L,131,57047.46739700489
WEST BENGAL,2022-04-12,10,L,138,62069.08674648177
WEST BENGAL,2022-04-13,10,L,143,65265.678126069775
WEST BENGAL,2022-04-14,10,L,166,65570.69796051679
WEST BENGAL,2022-04-15,10,L,156,68050.33711374091
WEST BENGAL,2022-04-16,10,L,155,63150.94676378777
WEST BENGAL,2022-04-17,10,L,152,62420.96052631579
WEST BENGAL,2022-04-18,10,L,154,61360.721032214526
WEST BENGAL,2022-04-19,10,L,150,62511.245555555506
WEST BENGAL,2022-04-20,10,L,150,64499.1550666666
WEST BENGAL,2022-04-21,10,L,146,66071.28659223125
WEST BENGAL,2022-04-22,10,L,140,63018.00872448983
WEST BENGAL,2022-04-23,10,L,134,62114.28274671419
WEST BENGAL,2022-04-24,10,M,121,84332.73820094258
WEST BENGAL,2022-04-25,10,M,121,88977.57516563073
WEST BENGAL,2022-04-26,10,M,127,86882.6413292826
WEST BENGAL,2022-04-27,10,M,124,77226.03401404788
WEST BENGAL,2022-04-28,10,L,121,70746.74134280451
WEST BENGAL,2022-04-29,10,L,118,70570.4334961219
WEST BENGAL,2022-04-30,10,XL,116,53795.06205410225
WEST BENGAL,2022-05-01,10,L,117,70832.09525896708
WEST BENGAL,2022-05-02,10,L,122,68925.36092448264
WEST BENGAL,2022-05-03,10,XL,133,62719.78189835494
WEST BENGAL,2022-05-04,10,XL,134,57585.01670750731
WEST BENGAL,2022-05-05,10,XL,139,59616.06697375915
WEST BENGAL,2022-05-06,10,XL,130,65225.35171597637
WEST BENGAL,2022-05-07,10,XL,123,68671.45204574004
WEST BENGAL,2022-05-08,10,XL,122,65923.06241601723
WEST BENGAL,2022-05-09,10,L,120,71767.61972222221
WEST BENGAL,2022-05-10,10,L,128,75696.40014648438
WEST BENGAL,2022-05-11,10,L,120,77285.8110416666
WEST BENGAL,2022-05-12,10,L,108,85217.57098765438
WEST BENGAL,2022-05-13,10,L,100,82397.44160000002
WEST BENGAL,2022-05-14,10,L,95,85582.44166204985
WEST BENGAL,2022-05-15,10,L,94,83112.8841104572
WEST BENGAL,2022-05-16,10,L,97,88835.68838346266
WEST BENGAL,2022-05-17,10,L,94,91851.73800362146
WEST BENGAL,2022-05-18,10,L,89,90414.96654462814
WEST BENGAL,2022-05-19,10,L,82,80069.18143961922
WEST BENGAL,2022-05-20,10,L,74,86362.11559532501
WEST BENGAL,2022-05-21,10,L,77,80797.0737055153
WEST BENGAL,2022-05-22,10,XXL,78,72929.8895463511
WEST BENGAL,2022-05-23,10,L,79,84437.94520108966
WEST BENGAL,2022-05-24,10,L,86,74652.06435911299
WEST BENGAL,2022-05-25,10,L,82,81533.49152290303
WEST BENGAL,2022-05-26,10,XXL,81,62418.25727785396
WEST BENGAL,2022-05-27,10,XXL,86,64122.20619253657
WEST BENGAL,2022-05-28,10,XXL,86,68110.55056787445
WEST BENGAL,2022-05-29,10,M,84,68794.82936507941
WEST BENGAL,2022-05-30,10,M,90,72455.49888888892
WEST BENGAL,2022-05-31,10,M,88,83227.57941632235
WEST BENGAL,2022-06-01,10,M,91,83024.33136094682
WEST BENGAL,2022-06-02,10,M,96,73485.60319010413
WEST BENGAL,2022-06-03,10,M,99,73158.99724517908
WEST BENGAL,2022-06-04,10,M,100,74917.14749999996
WEST BENGAL,2022-06-05,10,M,96,63944.0771484375
WEST BENGAL,2022-06-06,10,M,99,67199.2084481176
WEST BENGAL,2022-06-07,10,M,97,68619.56828568398
WEST BENGAL,2022-06-08,10,M,89,83096.9748769094
WEST BENGAL,2022-06-09,10,M,88,76376.11157024786
WEST BENGAL,2022-06-10,10,M,92,70289.27445652173
WEST BENGAL,2022-06-11,10,M,93,75470.35749797663
WEST BENGAL,2022-06-12,10,M,88,76682.45402892563
WEST BENGAL,2022-06-13,10,XXL,91,90958.60089361179
WEST BENGAL,2022-06-14,10,XXL,90,75803.70320987655
WEST BENGAL,2022-06-15,10,XXL,95,64167.25473684212
WEST BENGAL,2022-06-16,10,XXL,95,57252.06692520768
WEST BENGAL,2022-06-17,10,XXL,101,67391.04734829918
WEST BENGAL,2022-06-18,10,XXL,105,67420.06585034012
WEST BENGAL,2022-06-19,10,XXL,97,64943.15633967472
WEST BENGAL,2022-06-20,10,XXL,97,63153.78722499724
WEST BENGAL,2022-06-21,10,XXL,98,52452.122032486484
WEST BENGAL,2022-06-22,10,XXL,98,54884.1907538526
WEST BENGAL,2022-06-23,10,XXL,97,54080.860877882864
WEST BENGAL,2022-06-24,10,XXL,95,63743.28930747928
WEST BENGAL,2022-06-25,10,XXL,84,69317.89951814059
WEST BENGAL,2022-06-26,10,XXL,76,70635.63625346258
WEST BENGAL,2022-06-27,10,XXL,69,54718.366729678644
WEST BENGAL,2022-06-28,10,3XL,67,75921.28269102261
WEST BENGAL,2022-06-29,10,XXL,65,79297.62982248527
WEST BENGAL,2022-06-30,10,XXL,55,81042.03107438021
WEST BENGAL,2022-07-01,10,3XL,49,89085.56684714701
WEST BENGAL,2022-07-02,10,L,42,69328.73299319728
WEST BENGAL,2022-07-03,10,M,38,105178.55193905818
WEST BENGAL,2022-07-04,10,3XL,33,112557.50413223146
WEST BENGAL,2022-07-05,10,L,27,50420.888888888934
WEST BENGAL,2022-07-06,10,L,20,43830.38750000001
WEST BENGAL,2022-07-07,10,L,14,34036.28571428574
WEST BENGAL,2022-07-08,10,M,6,22861.22222222219
WEST BENGAL,2022-07-09,10,6XL,1,0.0
